,ontology,failed,failed_repair,steps,time,calls,iic_mcs,iic_remove,inf_mcs,inf_weakening,inf_remove
1887,lico,False,False,4.0,4956.0,9671.0,0.5,0.25203252032520324,5963.0,5963.0,6024.0
1888,lico,False,False,3.0,4231.0,9471.0,0.1262135922330097,0.1262135922330097,7663.0,7586.0,7663.0
1889,lico,False,False,1.0,2299.0,2412.0,0.9081225033288948,0.9635854341736695,6449.0,7675.0,7013.0
1890,lico,False,False,1.0,2113.0,8430.0,0.3741319444444444,0.3732394366197183,6695.0,6405.0,6441.0
1891,lico,False,False,3.0,3656.0,5382.0,0.0034965034965034965,0.5,7562.0,7278.0,7278.0
1892,lico,False,False,3.0,3894.0,7173.0,1.0,0.5,7162.0,7511.0,7511.0
1893,lico,False,False,1.0,2175.0,2145.0,0.8700787401574803,0.5,5485.0,5861.0,5861.0
1894,lico,False,False,1.0,1883.0,3359.0,0.5,0.5,7663.0,7663.0,7663.0
1895,lico,False,False,1.0,1958.0,5838.0,0.8182907348242812,0.9441305712492153,5741.0,7335.0,5920.0
1896,lico,False,False,2.0,2933.0,5660.0,0.8452439625431247,0.5,5478.0,6879.0,6879.0
1897,lico,False,False,1.0,1850.0,3828.0,0.778957528957529,0.5,6163.0,7319.0,7319.0
1898,lico,False,False,2.0,3685.0,4487.0,0.29457364341085274,0.2853932584269663,4361.0,4308.0,4499.0
1899,lico,False,False,1.0,2193.0,2274.0,0.9817671809256662,0.5,6988.0,7675.0,7675.0
1900,lico,False,False,4.0,4180.0,7311.0,0.8725490196078431,0.5,7511.0,7663.0,7663.0
1901,lico,False,False,3.0,4125.0,8555.0,0.31723625557206536,0.10091743119266056,7111.0,6127.0,6823.0
1902,lico,False,False,6.0,6102.0,14243.0,1.0,0.357429718875502,1032.0,7369.0,7511.0
1903,lico,False,False,1.0,1667.0,3424.0,0.8102739726027397,0.5,4938.0,6750.0,6750.0
1904,lico,False,False,5.0,4823.0,10441.0,0.13765541740674955,1.0,7499.0,5051.0,5009.0
1905,lico,False,False,1.0,2085.0,2514.0,0.36031589338598224,0.38882921589688507,7469.0,7186.0,7393.0
1906,lico,False,False,1.0,1931.0,4804.0,0.7999124343257443,0.739456419868791,6040.0,7410.0,6899.0
1907,lico,False,False,1.0,2335.0,3707.0,1.0,0.5637254901960784,2207.0,7511.0,7459.0
1908,lico,False,False,5.0,5685.0,8258.0,0.9142857142857143,0.5,5935.0,7675.0,7675.0
1909,lico,False,False,2.0,2781.0,9428.0,0.8533116619260463,0.9785377358490566,3645.0,7123.0,3065.0
1910,lico,False,False,6.0,9114.0,10542.0,0.21951219512195122,0.026027196958619683,1948.0,1028.0,7511.0
1911,lico,False,False,1.0,2007.0,2808.0,0.5373831775700935,0.02040816326530612,7020.0,7052.0,7663.0
1912,lico,False,False,2.0,2876.0,4851.0,0.9267015706806283,0.1262135922330097,7423.0,7586.0,7663.0
1913,lico,False,False,1.0,1700.0,3299.0,0.02697841726618705,0.5,7469.0,6943.0,6943.0
1914,lico,False,False,1.0,1728.0,3674.0,0.0,0.5,7511.0,1218.0,1218.0
1915,lico,False,False,2.0,2988.0,5735.0,0.9471830985915493,0.5,7215.0,7469.0,7469.0
1916,lico,False,False,1.0,1926.0,5712.0,1.0,0.5,4645.0,7562.0,7562.0
1917,lico,False,False,2.0,3087.0,8299.0,0.1778923622300999,0.5,6479.0,4480.0,4480.0
1918,lico,False,False,1.0,2228.0,5363.0,0.845203488372093,1.0,6725.0,7675.0,5683.0
1919,lico,False,False,3.0,3822.0,6728.0,0.5144230769230769,1.0,7663.0,7675.0,7663.0
1920,lico,False,False,5.0,5216.0,8629.0,0.5,0.5,7511.0,7511.0,7511.0
1921,lico,False,False,6.0,6553.0,10244.0,0.9320388349514563,0.21739130434782608,7408.0,7586.0,7651.0
1922,lico,False,False,5.0,5731.0,12982.0,0.5,0.357429718875502,7369.0,7369.0,7511.0
1923,lico,False,False,1.0,1964.0,11359.0,0.11240376390076989,0.10427295918367346,6768.0,2237.0,7201.0
1924,lico,False,False,1.0,1642.0,2972.0,0.0009578544061302681,0.2572614107883817,5765.0,555.0,672.0
1925,lico,False,False,5.0,5755.0,14255.0,0.5,0.5,494.0,494.0,494.0
1926,lico,False,False,1.0,1763.0,3145.0,0.897,0.1262135922330097,6792.0,7586.0,7663.0
1927,lico,False,False,3.0,3626.0,5966.0,0.026389918458117122,0.854066985645933,7511.0,1122.0,826.0
1928,lico,False,False,7.0,7623.0,12359.0,0.9700514740290126,0.8690647482014389,5834.0,7843.0,6817.0
1929,lico,False,False,11.0,11506.0,17279.0,0.23200757575757575,0.24054621848739496,7111.0,6545.0,7039.0
1930,lico,False,False,4.0,4971.0,8786.0,0.29959183673469386,0.18756073858114675,7511.0,7020.0,7663.0
1931,lico,False,False,1.0,2389.0,1952.0,0.6666666666666666,0.8235294117647058,7100.0,7300.0,7168.0
1932,lico,False,False,1.0,2124.0,2660.0,0.09299974728329542,0.09772423025435073,7393.0,4172.0,7177.0
1933,lico,False,False,5.0,6417.0,16444.0,0.9798201359947357,0.9798201359947357,2918.0,7293.0,2918.0
1934,lico,False,False,6.0,6601.0,11224.0,0.1262135922330097,0.1262135922330097,7663.0,7586.0,7663.0
1935,lico,False,False,5.0,6067.0,8456.0,0.7976744186046512,1.0,7085.0,7853.0,7843.0
1936,lico,False,False,1.0,2302.0,3467.0,0.5,0.5,7687.0,7687.0,7687.0
1937,lico,False,False,4.0,4397.0,8443.0,0.6416558861578266,1.0,6845.0,7283.0,5721.0
1938,lico,False,False,1.0,2138.0,5401.0,0.12078346028291621,1.0,7511.0,4723.0,4631.0
1939,lico,False,False,1.0,1899.0,3156.0,0.23848684210526316,0.9830949284785435,7675.0,7039.0,1838.0
1940,lico,False,False,2.0,3118.0,5635.0,0.05172413793103448,0.0,1263.0,1211.0,7369.0
1941,lico,True,False,,,,,,,,
1942,lico,True,False,,,,,,,,
1943,lico,True,False,,,,,,,,
1944,lico,True,False,,,,,,,,
1945,lico,True,False,,,,,,,,
1946,lico,True,False,,,,,,,,
1947,lico,True,False,,,,,,,,
1948,lico,True,False,,,,,,,,
1949,lico,True,False,,,,,,,,
1950,lico,True,False,,,,,,,,
1951,lico,True,False,,,,,,,,
1952,lico,True,False,,,,,,,,
1953,lico,True,True,,,,,,,,
1954,lico,True,False,,,,,,,,
1955,lico,True,False,,,,,,,,
1956,lico,True,False,,,,,,,,
1957,lico,True,False,,,,,,,,
1958,lico,True,False,,,,,,,,
1959,lico,True,False,,,,,,,,
1960,lico,True,False,,,,,,,,
1961,lico,True,False,,,,,,,,
1962,lico,True,False,,,,,,,,
1963,lico,True,False,,,,,,,,
1964,lico,True,False,,,,,,,,
1965,lico,True,False,,,,,,,,
1966,mamo,False,False,1.0,1309.0,1779.0,0.5880263825469305,0.5,10403.0,10750.0,10750.0
1967,mamo,False,False,3.0,2255.0,3883.0,0.19584954604409857,0.041181041181041184,6782.0,6313.0,11037.0
1968,mamo,False,False,3.0,2726.0,7631.0,0.9047202797202797,0.0,5332.0,6258.0,6367.0
1969,mamo,False,False,5.0,3357.0,6970.0,0.30851063829787234,0.30851063829787234,10209.0,10029.0,10209.0
1970,mamo,False,False,2.0,2172.0,3579.0,0.7070484581497798,0.5,10437.0,10625.0,10625.0
1971,mamo,False,False,5.0,3089.0,6477.0,1.0,0.5,8873.0,11034.0,11034.0
1972,mamo,False,False,5.0,3335.0,8367.0,0.5,0.19083969465648856,8963.0,8963.0,9044.0
1973,mamo,False,False,1.0,1160.0,2247.0,0.9240104813129224,0.999659439209899,3369.0,9518.0,715.0
1974,mamo,False,False,3.0,2350.0,4349.0,0.952914798206278,1.0,9246.0,10054.0,9910.0
1975,mamo,False,False,1.0,1280.0,1884.0,1.0,1.0,10302.0,10936.0,10302.0
1976,mamo,False,False,2.0,2227.0,5388.0,0.8925459825750242,0.7205623901581723,8410.0,10843.0,10341.0
1977,mamo,False,False,1.0,1166.0,2974.0,0.016253869969040248,0.018437225636523266,2179.0,929.0,2026.0
1978,mamo,False,False,3.0,2747.0,5240.0,0.5,0.13793103448275862,9982.0,9982.0,10066.0
1979,mamo,False,False,1.0,1400.0,1917.0,0.00984009840098401,0.26136363636363635,8725.0,7928.0,7970.0
1980,mamo,False,False,2.0,1858.0,5361.0,0.9727148703956344,0.9356933655927671,8927.0,9620.0,2777.0
1981,mamo,False,False,1.0,1460.0,2522.0,0.9130434782608695,0.5,10521.0,10616.0,10616.0
1982,mamo,False,False,3.0,2599.0,4954.0,0.4321179208688906,0.22840409956076135,10448.0,10098.0,10840.0
1983,mamo,False,False,1.0,1297.0,1375.0,0.927144535840188,0.5,9795.0,10522.0,10522.0
1984,mamo,False,False,10.0,5642.0,12845.0,0.7922263503858246,0.6712328767123288,8188.0,10233.0,9483.0
1985,mamo,False,False,2.0,1612.0,3380.0,0.9996633752244165,0.9996633752244165,612.0,9518.0,612.0
1986,mamo,False,False,1.0,1338.0,1751.0,0.881035795887281,0.9631675874769797,4574.0,9577.0,9074.0
1987,mamo,False,False,2.0,1901.0,3748.0,0.5791801828369213,0.02883922134102379,7726.0,8263.0,9570.0
1988,mamo,False,False,1.0,1319.0,2665.0,0.7686864219371959,0.8021415270018621,9621.0,10836.0,9538.0
1989,mamo,False,False,1.0,1309.0,2433.0,0.5,0.15931941221964424,7086.0,7086.0,8848.0
1990,mamo,False,False,2.0,2053.0,8136.0,0.015151515151515152,0.10062893081761007,3904.0,3840.0,4221.0
1991,mamo,False,False,1.0,1650.0,2109.0,0.8443627450980392,0.7210401891252955,10105.0,10667.0,10480.0
1992,mamo,False,False,1.0,1244.0,2638.0,0.0,0.125,3273.0,666.0,696.0
1993,mamo,False,False,1.0,1298.0,1383.0,0.9915433403805497,0.9915433403805497,9899.0,10829.0,9899.0
1994,mamo,False,False,6.0,3988.0,8393.0,0.30300096805421106,0.005842259006815969,10836.0,10022.0,11037.0
1995,mamo,False,False,4.0,3089.0,5690.0,0.602996254681648,0.35365853658536583,10733.0,10843.0,10939.0
1996,mamo,False,False,1.0,1334.0,3330.0,0.5,0.5,10531.0,10531.0,10531.0
1997,mamo,False,False,5.0,3492.0,8296.0,0.3359127682026029,0.3359127682026029,10211.0,9278.0,10211.0
1998,mamo,False,False,1.0,1232.0,1398.0,0.5407788390889052,1.0,10720.0,10831.0,10728.0
1999,mamo,False,False,1.0,1340.0,2139.0,0.9675163546131288,0.045871559633027525,6897.0,11042.0,11141.0
2000,mamo,False,False,1.0,1274.0,1412.0,0.4908256880733945,0.5,11149.0,11145.0,11145.0
2001,mamo,False,False,8.0,4644.0,11105.0,0.99484425349087,0.5,5829.0,10436.0,10436.0
2002,mamo,False,False,7.0,4512.0,9377.0,1.0,0.5,9570.0,10407.0,10407.0
2003,mamo,False,False,3.0,2229.0,5746.0,0.1583522297808012,0.8707440100882724,11145.0,9337.0,6985.0
2004,mamo,False,False,1.0,1235.0,2137.0,0.9686520376175548,0.9994020569241808,9009.0,9607.0,1255.0
2005,mamo,False,False,1.0,1451.0,1553.0,0.9873217115689382,0.46221570066030815,10211.0,10826.0,10929.0
2006,mamo,False,False,1.0,1298.0,1993.0,0.8726243429033562,0.862280701754386,9402.0,11245.0,9593.0
2007,mamo,False,False,3.0,2360.0,4693.0,0.1440273037542662,0.990521327014218,10191.0,9148.0,8941.0
2008,mamo,False,False,7.0,5089.0,11780.0,0.02867383512544803,0.5038738979428267,10211.0,8370.0,8341.0
2009,mamo,False,False,1.0,1354.0,1855.0,1.0,1.0,9479.0,10412.0,9479.0
2010,mamo,False,False,2.0,2015.0,3348.0,0.029013539651837523,0.029013539651837523,6499.0,6012.0,6499.0
2011,mamo,False,False,1.0,1257.0,1502.0,0.5956284153005464,0.04954954954954955,10202.0,10307.0,10507.0
2012,mamo,False,False,1.0,1180.0,1746.0,0.5,0.04954954954954955,10312.0,10312.0,10512.0
2013,mamo,False,False,3.0,2315.0,3635.0,0.5882352941176471,0.7801268498942917,10820.0,11042.0,10512.0
2014,mamo,False,False,15.0,10173.0,19369.0,0.7505882352941177,0.05357142857142857,10717.0,10930.0,11030.0
2015,mamo,False,False,3.0,2673.0,4957.0,0.5,0.07860262008733625,9584.0,9584.0,9777.0
2016,mamo,False,False,1.0,1391.0,2406.0,0.9831730769230769,0.05454545454545454,10537.0,10939.0,11037.0
2017,mamo,False,False,2.0,1692.0,2601.0,0.6565349544072948,0.045871559633027525,10939.0,11042.0,11141.0
2018,mamo,False,False,1.0,1362.0,2326.0,0.9132780082987552,0.9132780082987552,9149.0,11141.0,9149.0
2019,mamo,False,False,2.0,1575.0,2649.0,0.20038167938931298,0.09043478260869565,11037.0,10095.0,11037.0
2020,mamo,False,False,8.0,5005.0,11047.0,0.9375,0.5,10831.0,10929.0,10929.0
2021,mamo,False,False,1.0,1199.0,1332.0,0.9761336515513126,0.5,10229.0,10628.0,10628.0
2022,mamo,False,False,1.0,1405.0,3207.0,0.8666666666666667,0.75,7824.0,7956.0,7940.0
2023,mamo,False,False,4.0,3001.0,8130.0,0.2669109357384442,0.6035437430786268,8371.0,6717.0,6530.0
2024,mamo,False,False,6.0,4215.0,9410.0,0.0,0.005357142857142857,10939.0,9929.0,11037.0
2025,mamo,False,False,1.0,1329.0,1687.0,0.963076923076923,0.963076923076923,10741.0,11042.0,10741.0
2026,mamo,False,False,10.0,6715.0,15339.0,0.03785488958990536,0.035545023696682464,11042.0,10749.0,11141.0
2027,mamo,False,False,4.0,3579.0,6816.0,0.9357798165137615,0.046296296296296294,10850.0,10945.0,11141.0
2028,mamo,False,False,3.0,2515.0,7895.0,0.4246575342465753,0.29411764705882354,6406.0,6395.0,6437.0
2029,mamo,False,False,7.0,5118.0,10794.0,1.0,0.04129032258064516,6724.0,8275.0,10408.0
2030,mamo,False,False,1.0,1159.0,3850.0,0.9976287262872628,1.0,694.0,9508.0,642.0
2031,mamo,False,False,1.0,1491.0,3375.0,0.9940876108572965,1.0,6781.0,10458.0,10125.0
2032,mamo,False,False,1.0,1312.0,1595.0,0.9834905660377359,0.9834905660377359,10519.0,10929.0,10519.0
2033,mamo,False,False,1.0,1279.0,1708.0,0.9943033854166666,0.05454545454545454,4865.0,10939.0,11037.0
2034,mamo,False,False,2.0,1949.0,5977.0,0.1280503144654088,0.15447154471544716,9314.0,6357.0,6442.0
2035,mamo,False,False,1.0,1355.0,1634.0,0.8630425621576064,0.5,9422.0,11145.0,11145.0
2036,mamo,False,False,1.0,1454.0,2656.0,1.0,0.9426503340757239,9090.0,10141.0,8551.0
2037,mamo,False,False,1.0,1315.0,2957.0,1.0,0.8555555555555555,2567.0,2568.0,2504.0
2038,mamo,False,False,2.0,1911.0,3505.0,0.5603848706038487,0.5603848706038487,9568.0,9932.0,9568.0
2039,mamo,False,False,1.0,1364.0,5794.0,0.9989745342676466,0.5,5195.0,11034.0,11034.0
2040,mamo,False,False,2.0,1840.0,3014.0,0.09401709401709402,0.5,10508.0,10413.0,10413.0
2041,mamo,False,False,2.0,2110.0,4203.0,0.4772727272727273,0.8186119873817035,10521.0,10511.0,10107.0
2042,mamo,False,False,2.0,1880.0,3133.0,0.5,0.07017543859649122,10726.0,10726.0,10824.0
2043,mamo,False,False,1.0,1344.0,3557.0,0.8653927813163482,1.0,9524.0,11245.0,7193.0
2044,mamo,False,False,2.0,1831.0,3090.0,0.9593828715365239,0.9887528944756864,7731.0,10649.0,1784.0
2045,mamo,False,False,2.0,2117.0,3278.0,0.9752697841726619,0.011516314779270634,8414.0,10528.0,11037.0
2046,mamo,False,False,1.0,1284.0,4222.0,0.19047619047619047,0.9862542955326461,5227.0,5188.0,4622.0
2047,mamo,False,False,2.0,1688.0,4839.0,0.9974444160490672,0.9994917407878018,1823.0,9609.0,1747.0
2048,mamo,False,False,3.0,2469.0,8109.0,0.9396903015484923,0.9492537313432836,2818.0,3897.0,2994.0
2049,mamo,False,False,5.0,3737.0,11550.0,0.9414688017669796,1.0,1611.0,9606.0,612.0
2050,mamo,False,False,2.0,1718.0,4313.0,0.9328135152696556,1.0,2774.0,9435.0,1566.0
2051,mamo,False,False,2.0,2170.0,3967.0,0.9614803625377644,0.0,5522.0,7966.0,10227.0
2052,mamo,False,False,3.0,2018.0,3652.0,0.9788732394366197,0.5,10312.0,10720.0,10720.0
2053,mamo,False,False,1.0,1282.0,4705.0,1.0,1.0,1513.0,10131.0,1365.0
2054,mamo,False,False,4.0,2866.0,6452.0,0.5141529362061682,0.5,10139.0,10206.0,10206.0
2055,mamo,False,False,2.0,1813.0,2765.0,0.5,0.5,8540.0,8540.0,8540.0
2056,mamo,False,False,1.0,1315.0,2569.0,0.2894534257120862,0.5,4179.0,3632.0,3632.0
2057,mamo,False,False,6.0,4243.0,9697.0,0.7488187018154688,0.04472843450479233,8368.0,10369.0,10939.0
2058,mamo,False,False,3.0,2569.0,9782.0,0.9590909090909091,0.973132372214941,642.0,2056.0,612.0
2059,mamo,False,False,1.0,1402.0,1952.0,0.29267161410018555,0.33965330444203684,10831.0,9937.0,10529.0
2060,mamo,False,False,2.0,1921.0,7994.0,0.9854377552832534,0.5,3797.0,9264.0,9264.0
2061,mamo,False,False,5.0,3683.0,9055.0,0.034834324553950725,0.11946133796698523,9792.0,6507.0,10011.0
2062,mamo,False,False,1.0,1665.0,5253.0,0.9687137891077636,0.9687137891077636,4032.0,4841.0,4032.0
2063,mamo,False,False,1.0,1493.0,4096.0,1.0,1.0,7246.0,9985.0,7246.0
2064,mamo,False,False,1.0,1207.0,1249.0,0.954954954954955,0.5,11035.0,11136.0,11136.0
2065,mamo,False,False,1.0,1249.0,1274.0,0.954954954954955,0.5,11036.0,11137.0,11137.0
2066,mpio,False,False,5.0,1749.0,3703.0,1.0,1.0,382.0,716.0,688.0
2067,mpio,False,False,1.0,1035.0,1350.0,1.0,0.5,411.0,699.0,699.0
2068,mpio,False,False,7.0,2144.0,5489.0,0.7975903614457831,1.0,388.0,635.0,580.0
2069,mpio,False,False,2.0,841.0,1542.0,0.7818181818181819,1.0,610.0,672.0,642.0
2070,mpio,False,False,2.0,916.0,1648.0,1.0,1.0,525.0,555.0,525.0
2071,mpio,False,False,1.0,723.0,801.0,0.5,0.6052631578947368,539.0,539.0,523.0
2072,mpio,False,False,4.0,1349.0,3354.0,0.8099808061420346,0.8428571428571429,377.0,700.0,652.0
2073,mpio,False,False,1.0,829.0,1528.0,1.0,1.0,550.0,580.0,550.0
2074,mpio,False,False,1.0,700.0,1048.0,0.6504854368932039,1.0,433.0,495.0,465.0
2075,mpio,False,False,1.0,640.0,1189.0,1.0,0.8881987577639752,407.0,494.0,369.0
2076,mpio,False,False,1.0,658.0,1299.0,1.0,1.0,333.0,386.0,333.0
2077,mpio,False,False,1.0,699.0,1440.0,0.7705882352941177,1.0,334.0,518.0,459.0
2078,mpio,False,False,1.0,769.0,1016.0,0.8356997971602435,1.0,394.0,725.0,666.0
2079,mpio,False,False,1.0,796.0,1359.0,0.5,0.5,523.0,523.0,523.0
2080,mpio,False,False,2.0,1061.0,1775.0,0.6927374301675978,1.0,673.0,742.0,725.0
2081,mpio,False,False,4.0,1051.0,2607.0,0.7403100775193798,1.0,253.0,377.0,347.0
2082,mpio,False,False,3.0,1216.0,2368.0,1.0,1.0,379.0,538.0,522.0
2083,mpio,False,False,1.0,635.0,1245.0,0.7790055248618785,0.9074074074074074,233.0,435.0,259.0
2084,mpio,False,False,1.0,769.0,1306.0,0.7288135593220338,1.0,497.0,551.0,521.0
2085,mpio,False,False,2.0,974.0,2269.0,0.5869565217391305,0.391304347826087,505.0,513.0,523.0
2086,mpio,False,False,3.0,1098.0,2606.0,0.9885057471264368,0.5,319.0,404.0,404.0
2087,mpio,False,False,4.0,1238.0,2940.0,0.8841463414634146,0.5,338.0,464.0,464.0
2088,mpio,False,False,1.0,740.0,1460.0,0.7114093959731543,1.0,335.0,398.0,377.0
2089,mpio,False,False,2.0,905.0,1622.0,0.5,0.40425531914893614,436.0,436.0,463.0
2090,mpio,False,False,1.0,770.0,863.0,0.5,0.5,508.0,508.0,508.0
2091,mpio,False,False,1.0,898.0,1537.0,0.7388059701492538,1.0,473.0,665.0,551.0
2092,mpio,False,False,1.0,774.0,1197.0,1.0,1.0,438.0,595.0,526.0
2093,mpio,False,False,1.0,894.0,1277.0,1.0,0.5,292.0,759.0,759.0
2094,mpio,False,False,9.0,2066.0,4778.0,0.0,0.0,666.0,471.0,513.0
2095,mpio,False,False,1.0,757.0,1268.0,0.8838709677419355,0.5,373.0,492.0,492.0
2096,mpio,False,False,4.0,1245.0,2547.0,0.8923076923076924,1.0,511.0,613.0,524.0
2097,mpio,False,False,3.0,1033.0,2389.0,0.0,0.0,348.0,194.0,551.0
2098,mpio,False,False,1.0,744.0,919.0,0.5909090909090909,0.5909090909090909,470.0,482.0,470.0
2099,mpio,False,False,1.0,703.0,1452.0,0.7148760330578512,1.0,306.0,410.0,348.0
2100,mpio,False,False,2.0,823.0,1799.0,0.7283950617283951,1.0,341.0,378.0,348.0
2101,mpio,False,False,2.0,903.0,1511.0,1.0,0.5304347826086957,525.0,558.0,551.0
2102,mpio,False,False,1.0,779.0,1127.0,0.5,0.5,501.0,501.0,501.0
2103,mpio,False,False,1.0,678.0,1280.0,0.7709090909090909,0.7709090909090909,256.0,405.0,256.0
2104,mpio,False,False,1.0,714.0,1349.0,0.6304347826086957,0.5,498.0,522.0,522.0
2105,mpio,False,False,1.0,661.0,1457.0,0.5,0.5,374.0,374.0,374.0
2106,mpio,False,False,3.0,943.0,2103.0,0.6622516556291391,1.0,489.0,538.0,522.0
2107,mpio,False,False,2.0,882.0,1745.0,0.9606879606879607,1.0,177.0,552.0,493.0
2108,mpio,False,False,1.0,641.0,1444.0,0.7983870967741935,1.0,284.0,358.0,289.0
2109,mpio,False,False,15.0,4165.0,9616.0,0.7470588235294118,1.0,541.0,709.0,699.0
2110,mpio,False,False,1.0,929.0,1116.0,0.7628635346756152,0.5,432.0,667.0,667.0
2111,mpio,False,False,9.0,2182.0,5231.0,0.9533527696793003,1.0,295.0,606.0,552.0
2112,mpio,False,False,1.0,833.0,1089.0,0.7430167597765364,0.5,492.0,666.0,666.0
2113,mpio,False,False,1.0,713.0,1274.0,1.0,0.7553648068669528,465.0,483.0,364.0
2114,mpio,False,False,1.0,676.0,1096.0,0.875968992248062,0.5,455.0,552.0,552.0
2115,mpio,False,False,1.0,844.0,1349.0,0.2828282828282828,0.5,379.0,336.0,336.0
2116,mpio,False,False,1.0,700.0,1228.0,1.0,1.0,345.0,375.0,345.0
2117,mpio,False,False,1.0,771.0,1212.0,1.0,0.22099447513812154,307.0,335.0,436.0
2118,mpio,False,False,1.0,648.0,1079.0,0.0,0.3484848484848485,334.0,306.0,346.0
2119,mpio,False,False,2.0,1114.0,2243.0,0.40816326530612246,0.0,452.0,443.0,499.0
2120,mpio,False,False,3.0,1215.0,2228.0,0.8679245283018868,0.86,424.0,814.0,742.0
2121,mpio,False,False,1.0,725.0,1346.0,0.8654970760233918,0.5,283.0,408.0,408.0
2122,mpio,False,False,4.0,1125.0,3075.0,1.0,0.6243093922651933,204.0,404.0,359.0
2123,mpio,False,False,2.0,902.0,2104.0,0.0,1.0,555.0,126.0,123.0
2124,mpio,False,False,2.0,767.0,1310.0,0.625,0.5,482.0,494.0,494.0
2125,mpio,False,False,1.0,811.0,1659.0,0.5,0.5,473.0,473.0,473.0
2126,mpio,False,False,9.0,1871.0,5290.0,0.42366412213740456,0.46956521739130436,359.0,319.0,333.0
2127,mpio,False,False,2.0,936.0,1844.0,0.9256198347107438,0.5,288.0,494.0,494.0
2128,mpio,False,False,1.0,708.0,1145.0,0.5084745762711864,0.5084745762711864,551.0,553.0,551.0
2129,mpio,False,False,20.0,4766.0,12237.0,0.7454545454545455,1.0,569.0,596.0,582.0
2130,mpio,False,False,10.0,2427.0,6036.0,1.0,1.0,552.0,581.0,552.0
2131,mpio,False,False,2.0,975.0,1995.0,0.7018633540372671,1.0,516.0,581.0,552.0
2132,mpio,False,False,2.0,771.0,1781.0,1.0,1.0,437.0,496.0,437.0
2133,mpio,False,False,1.0,605.0,879.0,1.0,0.24113475177304963,145.0,200.0,346.0
2134,mpio,False,False,1.0,715.0,1563.0,0.8719512195121951,1.0,283.0,405.0,318.0
2135,mpio,False,False,2.0,983.0,1890.0,0.7555555555555555,0.5,489.0,581.0,581.0
2136,mpio,False,False,1.0,680.0,1224.0,0.5084745762711864,0.5,171.0,172.0,172.0
2137,mpio,False,False,5.0,1303.0,3135.0,1.0,1.0,287.0,482.0,462.0
2138,mpio,False,False,5.0,1483.0,3241.0,1.0,1.0,666.0,696.0,666.0
2139,mpio,False,False,1.0,761.0,1361.0,0.7866666666666666,0.5,509.0,552.0,552.0
2140,mpio,False,False,1.0,803.0,1445.0,0.0,0.5,459.0,184.0,184.0
2141,mpio,False,False,1.0,743.0,1247.0,1.0,0.0,318.0,348.0,405.0
2142,mpio,False,False,1.0,781.0,1164.0,0.5,0.5,579.0,579.0,579.0
2143,mpio,False,False,2.0,777.0,1751.0,0.708502024291498,0.7381818181818182,309.0,412.0,281.0
2144,mpio,False,False,1.0,742.0,1339.0,1.0,1.0,404.0,453.0,404.0
2145,mpio,False,False,1.0,753.0,1218.0,0.9613733905579399,0.9052631578947369,539.0,754.0,677.0
2146,mpio,False,False,2.0,1050.0,1909.0,1.0,1.0,639.0,699.0,639.0
2147,mpio,False,False,2.0,729.0,1348.0,1.0,1.0,173.0,202.0,173.0
2148,mpio,False,False,2.0,814.0,1654.0,1.0,1.0,377.0,466.0,407.0
2149,mpio,False,False,3.0,928.0,2183.0,0.5338983050847458,0.5338983050847458,376.0,384.0,376.0
2150,mpio,False,False,1.0,766.0,1157.0,0.7886792452830189,0.7543859649122807,456.0,609.0,551.0
2151,mpio,False,False,2.0,1057.0,1733.0,0.5,0.5,604.0,604.0,604.0
2152,mpio,False,False,1.0,738.0,1306.0,0.9436201780415431,0.8207547169811321,164.0,463.0,395.0
2153,mpio,False,False,3.0,900.0,2331.0,0.0,0.0,179.0,125.0,179.0
2154,mpio,False,False,2.0,764.0,1322.0,0.48214285714285715,0.18181818181818182,261.0,259.0,406.0
2155,mpio,False,False,1.0,804.0,1167.0,0.825,1.0,592.0,644.0,608.0
2156,mpio,False,False,3.0,1406.0,2190.0,0.5,0.5,641.0,641.0,641.0
2157,mpio,False,False,1.0,675.0,883.0,0.5928571428571429,0.5928571428571429,380.0,432.0,380.0
2158,mpio,False,False,1.0,676.0,1182.0,0.0,0.0,289.0,118.0,347.0
2159,mpio,False,False,3.0,1053.0,2223.0,0.7104072398190046,0.5,458.0,551.0,551.0
2160,mpio,False,False,1.0,694.0,1008.0,0.8028169014084507,0.8028169014084507,577.0,620.0,577.0
2161,mpio,False,False,1.0,649.0,1052.0,0.5,0.0,346.0,346.0,374.0
2162,mpio,False,False,1.0,747.0,1258.0,1.0,1.0,493.0,510.0,493.0
